Gene,GSM1271945,GSM1271946,GSM1271947,GSM1271948,GSM1271949,GSM1271950,GSM1271951,GSM1271952,GSM1271953,GSM1271954,GSM1271955,GSM1271956,GSM1271957,GSM1271958,GSM1271959,GSM1271960,GSM1271961,GSM1271962,GSM1271963,GSM1271964,GSM1271965,GSM1271966,GSM1271967,GSM1271968,GSM1271969,GSM1271970,GSM1271971,GSM1271972,GSM1271973,GSM1271974,GSM1271975,GSM1271976,GSM1271977,GSM1271978,GSM1271979,GSM1271980,GSM1271981,GSM1271982,GSM1271983,GSM1271984,GSM1271985,GSM1271986,GSM1271987,GSM1271988,GSM1271989,GSM1272036,GSM1272037,GSM1272038,GSM1272039,GSM1272040,GSM1272041,GSM1272042,GSM1272043,GSM1272044,GSM1272045,GSM1272046,GSM1272047,GSM1272048,GSM1272049,GSM1272050,GSM1272051,GSM1272052,GSM1272053,GSM1272054,GSM1272055,GSM1272056,GSM1272057,GSM1272058,GSM1272059,GSM1272060,GSM1272061,GSM1272062
Col4a4,3.499746684115576,3.32642279009393,3.5187047574273267,2.5403312873298263,3.596765029649786,3.7267254357617015,0,0.3136752444162939,0.06863392253624033,0,0,0,0,5.550186362684015,0.2839326646405898,1.7707703730785989,2.4984340756260957,4.527409298442834,5.089386358944261,6.940224046382832,0.4591819860824718,0,3.432802645368593,0,0,6.673312018843344,5.004874093829821,0.3006545091451167,0.009627044174443685,3.9106042635511242,0,0.24548694377294014,0.12240060324329438,4.531566116487249,0,0,3.8088227583470915,0,0,0,0,0,5.032960367420359,0,3.9250071813696428,2.221260378790915,3.7182944314355466,3.89457839101058,3.0971096713041435,3.430117351732895,3.444356762063621,6.50080167289339,3.5306807685785535,3.3495944657874963,2.4787565219954772,4.390146260504063,3.5233666792188783,3.2958221612283243,3.413807178646073,2.9632473952543714,7.45476016413321,3.31204539212204,5.0922615243811045,4.06618674372187,4.302133647453576,4.080324668493184,3.342700058704735,3.7863472885765144,3.5565912700517806,2.838462484134525,4.086619318856208,6.657999712074072
Coq10b,7.686510572047618,0.07611998504641654,6.975822731407758,0,1.6226369676579353,0,0,6.935545420072903,0,0,7.192868075643525,2.846507141834816,2.462188057427808,2.317103881890476,3.2761937458099837,5.628806356163184,2.7215274618639596,1.2744697949492698,1.0478602729139919,0,0.17770637237174133,0,1.0591779621232713,1.377506393976109,0,0,0.09205613022471573,0.41789066265981384,0.06863392253624033,4.269234321452718,0,0.2783012048057542,0.05939814054188966,0,5.236808185079773,0,0,1.6828547631342754,0,0,0,0,4.9814271330061946,5.205799658946396,0,7.0989286803551055,3.4163597384489544,4.602806392528066,6.413967378103541,4.425928990437815,3.4400248694838274,2.896126745763132,3.47762854654003,5.110183077104861,3.4265823322640947,4.470780951739915,3.574017275977417,3.2475811235689247,3.3828050455645102,3.088545714331221,3.0555993368538648,3.3233478499277562,5.148006439291172,3.89457839101058,4.3941328835566935,3.544502657651941,3.2969663027554215,3.8465381509742613,3.5408992282567056,6.961797877970562,4.131055215591521,3.0163097078501107
Coro1b,6.0368343752803515,1.5964830159475711,3.598567574139555,6.443441163380186,4.159039503443939,2.6708331405796253,1.1959638137011424,0.17770637237174133,0,2.9514414601632932,4.125638495102659,0,0,3.452119053766182,0.2634172796245452,5.789320327585181,0,6.4456827152640495,0.48382741887272995,0,1.2588315026367967,5.304414785703322,3.680386551722837,0,2.5135733502332345,0,0.39743379503009735,5.077130556366745,3.897921385960637,6.626018445404578,2.286063531154796,2.850856368866864,1.1159378134293287,0,0.3592420994760955,0.8702317914166351,1.2997827821502863,0.45283403042213227,0,0.009627044174443685,0,3.1756462669992005,4.977485404060868,3.1381341107936516,6.105154295073905,3.013363496679173,3.4215152150948445,4.6766817076638345,6.33647123741156,6.793406784710287,8.010822046807483,7.378496477278024,3.4799395740067443,3.611934468131988,6.931346971364483,7.336579024410224,3.5557351151655494,3.2487995206075087,5.844039353797858,4.463031872410907,7.295005491365969,3.3215907279430934,5.151805919739402,8.555117929166224,4.400583607849487,3.496420528422726,3.2987095350618754,3.8342308241072076,3.543289669670955,3.130787284314123,4.133926842521676,3.9717565365262035
Coro1c,6.586936585529697,1.5284624736491612,2.728982110010576,3.806577057164311,2.753761524514076,9.030344347208663,0,0.17328340388398392,0,0,7.526834113305574,0,3.1294269200200153,7.958585230135515,0.2551139879473838,5.45587689084562,1.6797649099871197,0,0.4453546468680304,2.4509038137105112,4.417912682870986,5.165379926884989,8.206759557834081,8.134824945620895,3.99417087382115,4.7658750099792995,2.397084721211724,7.135240304636131,0.06863392253624033,4.5715803123063825,0,0.2655582612888127,5.429666676310285,7.9432715860293515,6.740303177092812,0,0,4.294765356722046,7.656917256505355,4.257352704851562,0,5.045419763456435,4.972931654905939,3.720704963378672,6.179546942463332,4.372599905645544,3.423028147893413,4.710417608166403,3.02679974319528,3.307984495388001,3.4184681213328467,2.8988103598235933,3.4810618001619877,6.937127046556021,3.4314932042408373,4.477101206746863,3.5360610623993467,3.249807745074067,3.3802211325444027,3.1099874308392352,3.057814527122715,3.381267310322996,8.483882754519389,3.896701031780141,4.369256472783655,3.5016209749166802,3.3142104612324874,3.8184638408329956,3.544502657651941,8.712008663081582,4.13457100307163,4.953959504662792
Cpm,2.1604438591378923,2.0874210917754343,0,0,1.7201987118732631,7.98885342595308,0.3203192982901307,9.433045391999027,6.035038915931555,4.23075216020523,4.879316816840228,0,6.649856650097976,4.145317060534174,3.3915416091839665,3.277582393709962,2.2286760321574737,0,0,0,2.4183309809339333,1.2324052198414106,7.165093245838642,1.333404482837903,8.942566454475607,7.807683341513931,8.715250360926806,7.103030038192634,2.8621514729144057,0,8.141750569760955,2.6030029305885547,4.698191997441371,0,6.638246673017638,2.261187673402812,0,7.937928787523421,8.463541094987162,0,2.872281921734797,0,5.13389087707248,3.7114306445671756,4.141102387964797,2.968133279450076,8.654850358301884,4.677846770102664,2.7260658912482962,3.2865236132713953,3.4080985949178264,2.9763254736515345,3.5066882889622275,3.5707556434622565,3.4646102623739283,5.517514993677202,3.555080712726359,3.257164763685333,3.3996770180384233,5.391993190925881,6.072695056384055,3.4314932042408373,8.662081616694692,3.81446965104691,4.82537959827603,3.5306807685785535,6.302409975014482,3.8328235328883213,3.89457839101058,3.108692825786812,4.484851272375408,3.002606532532173
Cpne1,2.886160350317411,7.302231369903945,0,2.257039320826267,1.0053190214702223,3.8114861523578725,2.164457600730786,0.21769695461770772,0,6.139642686931079,0,0,1.832240483080333,1.3051638054172412,2.4509038137105112,1.1603590283871918,0,2.005515331068992,4.086619318856208,6.283197149439188,0.09351947071996332,0.028881132523331052,2.4110684007459176,3.330619374385907,0,0,0.7419433524432443,5.099021757393742,0.07611998504641654,0,7.591275226291428,0.14678104525797744,2.028642526826375,2.8396546078796066,3.7347964010106596,3.2079343082927063,5.231525137979802,7.0989286803551055,0,2.6024799221287047,0,0,9.122440157281655,5.652968096202016,2.265785429867875,2.9677847785300413,3.47762854654003,4.600349087027946,2.7228409803060596,3.3103139821600016,3.4065723953440896,2.9774626000880433,3.5084163599684346,3.5728058555435434,3.4676217076453444,4.256322986881523,3.553207620584047,3.2583690602980826,3.398829217287349,3.0657712479294528,3.2640140831635325,3.430117351732895,6.607785528951993,3.8184638408329956,4.831608639074615,3.5360610623993467,3.2997525508279533,3.7684740902185045,3.897921385960637,3.0978192417742,4.484060289625651,3.0034726620148398
Creb3,0,4.07725116045884,0,6.55264019753445,3.344318101275408,3.403223104608461,4.855495605109716,7.163436749241316,0,0,0,0,0,0.009627044174443685,5.849803096594974,0,1.7646799886202071,0,4.183871718105415,0,0.14678104525797744,4.4738137324531655,1.6949779910221434,4.343980575143879,6.755059723494163,0,2.711539501736276,0.7631764268197654,1.377506393976109,5.529525227581791,6.661560132289295,3.2945891895212975,0.07173313852671546,0,0.028881132523331052,4.00934119010663,1.8110265052474352,4.0750217904776305,0,0,0,0,7.724951245235465,0,3.32642279009393,3.0297741884100473,3.4676217076453444,7.984464135238307,2.762101897918803,3.346295204891218,3.43667092520406,2.985921355295535,6.071394671838307,3.590395937914028,3.44666672424368,4.3703152786495485,3.543289669670955,3.435680230373177,5.822276060593053,3.3215907279430934,3.430117351732895,4.434664727596124,5.130710454358084,3.9524208841550443,4.79511725174819,3.5209889871605458,3.7060308356217733,3.7018678103521223,3.8820329079290286,3.080842711957352,6.447666772539263,4.294765356722046
Crk,0,1.591037160191567,0,0,6.9132449487467555,0.009627044174443685,0,2.6696509850794,4.367860104401021,10.113642573685441,5.1170752671574675,0,1.6226369676579353,0,0.5934468391678456,2.781903974247993,2.352902597605467,3.909426418249642,6.096732344953934,4.430441066236812,3.2823631291049984,4.447772976576272,7.477796607641181,6.929184585908228,6.9791135256087475,6.763322992110666,3.1322299378195497,5.551561808195577,7.436762966731602,7.861244727059866,6.209796351418733,0.17328340388398392,0.009627044174443685,6.28835826078326,1.9108225108486157,0,0,3.359357905291833,0,3.668973630919469,8.68892280303135,0,5.07142009733712,0,7.286847139616537,3.087679535875671,6.663691263306622,4.503192139939291,2.7486298231531405,3.314938462928211,3.427531778538183,2.999316577921809,7.353635940070792,3.678810325651415,3.3509446736619832,4.321329365463644,3.3637630417214868,3.6109207195331807,5.64822380853555,3.547816167401982,3.43667092520406,3.455745270973089,4.8499712928166385,6.27795677153091,4.893157246184177,5.386696150210263,3.701162236633665,3.7130302830250717,3.826341585206274,3.087679535875671,4.338468425100143,2.846507141834816
Crlf3,0,0.05540255620228159,3.1942481154857627,0,3.0341410909661355,2.121311493104724,0,0,3.050876738346901,2.939962314573177,4.447772976576272,7.346666838085009,0,8.446204178855119,0.5790011347643949,4.739915895150119,1.5479044459046511,5.089386358944261,7.04075199319891,7.8851091552258,0.153308873441946,1.4374210225134525,1.591037160191567,4.984667279760233,7.312861046307524,0,0.9618988899163141,0.06863392253624033,1.5263655138565781,2.5135733502332345,0,0.17328340388398392,0.009627044174443685,0,0.05939814054188966,6.015319592650656,8.161351447498252,0,0,0,0,0,5.089386358944261,0,0.6204626121631835,4.1300078028298,3.339153576467054,4.550950472389515,2.7438029980537677,3.3185235432890683,9.136923282465474,2.9744126732399843,3.280308272063782,5.158210685626622,3.3547409371677843,4.328665469959637,3.361756874382066,3.6134746367251878,5.339539515249443,3.544502657651941,3.4400248694838274,3.452119053766182,4.855495605109716,3.9813163857187996,4.902524461083206,4.863547575729725,3.700411382242106,3.715206492834972,3.828099789922028,3.089785940214806,4.356334303381301,2.813459100491492
Crls1,0,1.7104911861536032,0,0,5.295605813457259,2.80868424370193,0,0,6.787313041761149,0,3.89457839101058,0,1.6942189525122888,3.6079270374328063,0.5726572680630655,1.2034341147563996,0,2.623329603754474,3.7441804833298415,0,0.15730445778155405,3.4629206063958993,0,1.4419001633208468,2.830203131931603,5.168947264360427,0,0.06863392253624033,3.509407774984136,0.13898285974985597,2.7459901743414337,0.17328340388398392,2.1664121269716903,0,1.8282268688501986,0,3.4822388153907684,0,0,0,0,2.6305985627685513,5.087879314494689,4.335671051498507,3.9950452816030784,3.071331775835797,6.483438259080229,4.553314715756314,5.818016826567939,3.319528200384018,3.4255422096638664,5.255219075984117,6.69489564625746,3.68490908867732,3.359357905291833,4.329435701578808,3.360369919363052,3.6184907567812674,8.293548984794054,3.498638165178636,3.4421593030399835,7.880395164264124,4.857937763326563,3.9494746682891595,4.904360977847602,3.7670924025954267,3.6968368563453056,5.389348209571388,3.82893566530804,3.0916021990518017,4.3703152786495485,6.34319595726384
Cryab,0,0.05939814054188966,1.770013015026646,0,1.595311233031234,2.768548845316868,1.5600563425375593,6.47275080945388,4.145317060534174,0,2.8024161550461413,0,0,0,3.8342308241072076,5.241865790007554,0,0,0,3.544502657651941,4.14428657687718,0.01925408834888737,0,0,0,5.611032223448345,1.4335552884233755,0.06339372488149772,0.04723885252308549,0.13898285974985597,0,5.393870816820394,0,6.035038915931555,0.3751715656983204,4.450211997467369,2.8702744983189636,0,0,3.509407774984136,0,0,5.083389624280239,0,1.089734335521373,5.119945790006723,3.342700058704735,8.08411119109941,2.667241026751196,3.3215907279430934,3.6538011075169177,5.561894941761312,3.024060456043531,3.68941422059029,3.3637630417214868,4.003822154906001,3.3575336690374873,6.41829636908671,5.353812460997304,3.4927134538706306,3.443550139513411,3.44666672424368,7.4404056452720395,7.734692062929086,6.578099648461331,3.7372279290401624,3.714437077858615,3.687981461294876,3.835381261030535,3.09443497793085,4.413171430606378,2.7895873223665233
Csnk1g1,3.1453528441116743,8.575186385540274,7.696763324067217,7.425246118382806,0,1.4805065306984408,8.422049430803968,8.377276346512437,0,0.2935597088150335,0,0,3.700411382242106,6.5300595637089724,1.5141416036003146,1.8282268688501986,8.56467354303146,7.2930841063705705,8.204421491922597,0,5.234688094048351,9.473246366610217,6.055722437767212,8.719444465521862,8.247075049432798,7.441612588978914,1.5783173156669017,1.8650504349037738,5.370060468281067,3.794219781767677,3.306579464414283,3.2933452662604115,3.7361935997846687,0,1.8809992994607898,3.816026568428124,0,7.482509957605733,8.78215199339718,0,7.084039712484835,0,4.778627469984358,0,0,3.046800081120828,3.3362974035493163,9.293962642439665,2.6740178496787967,7.1488043437615,7.267923282551693,9.085329830046884,3.0047916316681293,9.62382539171137,3.344318101275408,9.02512519501435,8.921499719679835,3.6256306611729796,5.302874783565042,3.5591151357913104,3.4215152150948445,9.151425280477392,4.811407276362956,3.928004977604803,4.861000561419043,3.7921119961772733,3.720704963378672,3.674977864311143,3.96825012517412,3.1893481355133906,4.441020813210668,8.981559793313197
Csrnp2,0,4.724553353257653,0,0,4.840179525835673,4.894214792235828,4.006203157036328,4.952004550967298,3.6624806924798667,6.539984214023777,4.048588838887105,0,0,2.9744126732399843,3.9565947634006364,0,0,0,1.8359873864253862,0,0.09205613022471573,0.037611808348641806,3.052281433340095,0,3.3858105876002758,4.234317137504047,1.726089042740976,3.1099874308392352,2.5126881960908922,5.231525137979802,0,0.40306525486493294,0,0.3407505035446248,0.06339372488149772,5.972935259916848,4.423628980791304,0,0,0,0,5.782983939792274,4.7658750099792995,6.755059723494163,2.4984340756260957,3.0668400870316948,3.327956339664595,7.82083534973469,6.101765557542804,3.555080712726359,3.8995009077868583,2.968133279450076,3.68490908867732,3.6578391904723997,3.3957865080589977,4.955555885315622,6.700924905389338,5.83678282704003,7.831610104201411,5.158210685626622,3.394312819623232,6.413967378103541,4.831608639074615,6.099825862907095,4.657211553780043,3.804265420518316,7.829292390473884,5.627647544124624,6.844734471060941,4.838839327868518,4.683888254107715,6.848127035451006
Ctps2,9.252627305860956,3.268997791814027,2.7215274618639596,2.759601108363998,9.085329830046884,0.06863392253624033,0,6.709084293470655,2.3403674897539513,9.50235904864743,1.4546777401291953,0,7.059501176484752,8.35195221121012,7.006066092430771,7.503249155045181,0,2.0474311725725576,7.5226979298215095,7.616053259016739,2.9345141486441433,3.230625108473451,1.4218762872259842,5.287491527503044,3.203294986490649,4.500961835726215,9.014471106880665,5.845574082340104,4.890358158361151,2.3558224065518223,5.531466140625981,0.4466783993653127,7.180818035988347,8.61857414300329,0.01925408834888737,0,0,0.037611808348641806,0.009627044174443685,0,9.311867906945709,0,4.722506820166904,2.875997666184626,7.7537620361782444,8.708421704272316,8.798550588466593,4.793736460286883,7.570916292923712,3.590395937914028,3.927073580465355,3.320716654969917,4.335671051498507,6.47275080945388,3.5681149519966,3.601372010696597,3.319528200384018,3.5622502223127466,5.485434986402842,3.398829217287349,3.4042360051788365,3.412324733726938,4.991711227564653,4.306467129867527,9.285153537046646,5.429666676310285,3.656237858278532,8.635366687061905,3.9509002074279977,9.915063500906424,8.811340234187677,2.8702744983189636
Ctsd,1.4805065306984408,6.25893817316298,5.181557152025869,7.095142369548867,1.8540881269737692,3.602421929514503,6.334678048323883,0,0,8.214542309124068,2.850856368866864,5.531466140625981,5.8842280447996265,1.8622274055818817,3.0330521971367865,1.2105134227380958,4.8082872910542145,0,4.9880013299123815,3.3350441962608812,4.966125004743877,6.7380863138872815,6.098239937687099,3.656237858278532,0.05540255620228159,7.2603961345502634,2.858044903333203,0.153308873441946,3.1865433436231902,0.153308873441946,0.36155561614034293,0.39298669293263794,0,0.3694071968215938,0.8767052598878101,1.583062185252775,4.333289583355692,3.483028816680031,3.802299248600215,0,7.393113637028708,4.120901407930179,4.708061160144001,0.03198034851380619,0.24548694377294014,2.728982110010576,3.3637630417214868,8.747041016748623,2.8812131505803187,3.602421929514503,3.828099789922028,7.647575039087817,3.046800081120828,5.378760935056338,3.5591151357913104,3.687981461294876,3.3509446736619832,8.034116996547526,5.274215104058228,7.729239841787396,3.4065723953440896,3.4087518321384684,5.839100781893612,7.677766854537594,6.31350887191957,8.816022080070926,3.6741071870332602,3.7594124180032877,3.74883729727718,6.300899303468266,3.7130302830250717,3.04771881969428
