comparison,rowname,lb,mle,ub,ce,Z,cZ
1 vs. 2,CSDE1,0.5875313305739092,0.8323360516463733,1.0771407727188373,0.5875313305739092,7.050816733744094,6.326491813000064
1 vs. 2,IDH1,0.612011802681157,0.8812969958608656,1.0771407727188373,0.612011802681157,7.0033561664664,6.27720998528379
1 vs. 2,UMODL1,0.6364922747884048,0.9302579400753577,1.1505821890405774,0.6364922747884048,6.938691120489922,6.208695702410498
1 vs. 2,ANXA1,0.5875313305739092,0.8812969958608656,1.1261017169333296,0.5875313305739092,6.855798694525699,6.119718169583937
1 vs. 2,PRLHR,0.5630508584666648,0.8323360516463733,1.0526603006115898,0.5630508584666648,6.62388171674195,5.864109775052256
1 vs. 2,CYP26B1,0.612011802681157,0.8812969958608656,1.1505821890405774,0.612011802681157,6.621392676335367,5.864109775052256
1 vs. 2,BMPR1A,0.538570386359417,0.8078555795391257,1.0281798285043453,0.538570386359417,6.502063935387459,5.733178622615674
1 vs. 2,RPL7A,0.5140899142521727,0.7588946353246334,0.9547384121826054,0.5140899142521727,6.4117472070310315,5.634528054361051
1 vs. 2,CNTFR,0.5140899142521727,0.7833751074318812,1.0281798285043453,0.5140899142521727,6.395434688258223,5.619368737008269
1 vs. 2,VPS13C,0.5140899142521727,0.7588946353246334,0.9792188842898532,0.5140899142521727,6.363622009620567,5.586617731789109
1 vs. 2,ZSWIM2,0.612011802681157,0.9792188842898532,1.224023605362314,0.612011802681157,6.329908538050369,5.551644548427616
1 vs. 2,GOLGA2,0.5140899142521727,0.7833751074318812,1.0526603006115898,0.5140899142521727,6.176265929989513,5.380286835212419
1 vs. 2,RAD51D,0.4896094421449249,0.7588946353246334,1.0281798285043453,0.4896094421449249,6.139043048965341,5.341040813534299
1 vs. 2,FOSB,0.4406484979304328,0.6854532190028969,0.8812969958608656,0.4406484979304328,6.068754917971312,5.263916689184632
1 vs. 2,ADAMTS2,0.4406484979304328,0.6854532190028969,0.8812969958608656,0.4406484979304328,6.033244531996653,5.226423209259544
1 vs. 2,RPS13,0.4651289700376805,0.7099336911101413,0.9302579400753577,0.4651289700376805,5.92500708906013,5.1053171129608295
1 vs. 2,SPATA16,0.4896094421449249,0.7588946353246334,1.101621244826082,0.4896094421449249,5.916467190289119,5.098618579225845
1 vs. 2,SOX9,0.4896094421449249,0.7833751074318812,1.0281798285043453,0.4896094421449249,5.910744494284094,5.095114920686364
1 vs. 2,PUS3,0.4406484979304328,0.7099336911101413,0.9302579400753577,0.4406484979304328,5.870299080926207,5.055700643679222
1 vs. 2,TRIL,0.4406484979304328,0.7099336911101413,0.9302579400753577,0.4406484979304328,5.870299080926207,5.055700643679222
