comparison,rowname,lb,mle,ub,ce,Z,cZ
1 vs. 3,Marcksl1-ps4,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,-0.06855648305482687,-0.0
1 vs. 3,Igsf9,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,-0.06855648305482687,-0.0
1 vs. 3,Catsperd,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,-0.06855648305482687,-0.0
1 vs. 3,Stk32a,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,-0.06855648305482687,-0.0
1 vs. 3,Sfrp4,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,-0.06855648305482687,-0.0
1 vs. 3,Slc2a4,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,-0.06855648305482687,-0.0
1 vs. 3,Msl1,-1.1179345812598027,0.2579849033676467,0.9459446456813732,0.0,0.06847857300997778,0.0
1 vs. 3,Uchl5,-0.9889421295759814,-0.042997483894607176,0.7309572262083324,0.0,-0.06773700298101036,-0.0
1 vs. 3,Maoa,-1.203929549049022,0.08599496778921469,1.3759194846274516,0.0,0.0668593434642455,0.0
1 vs. 3,Otud6b,-1.3759194846274516,0.08599496778921469,1.1179345812598027,0.0,0.06458387291537246,0.0
1 vs. 3,Pigw,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,-0.06314265694406312,-0.0
1 vs. 3,C2cd3,-1.0319396134705896,-0.042997483894607176,1.0749370973651977,0.0,0.057786898565276856,0.0
1 vs. 3,Sil1,-1.1179345812598027,-0.042997483894607176,0.7309572262083324,0.0,-0.05450249470115888,-0.0
1 vs. 3,Dock7,-1.1179345812598027,0.08599496778921469,0.8169521939975486,0.0,-0.05377679600972163,-0.0
1 vs. 3,Gpc2,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,-0.05297595825739287,-0.0
1 vs. 3,Akirin1,-1.0319396134705896,-0.042997483894607176,0.7309572262083324,0.0,-0.0523240125616252,-0.0
1 vs. 3,Etfdh,-1.2899245168382352,-0.042997483894607176,0.7739547101029405,0.0,-0.05232124710289622,-0.0
1 vs. 3,Foxa2,-1.6339043879951005,0.042997483894607176,1.3759194846274516,0.0,0.05029466639894733,0.0
1 vs. 3,Cpq,-1.4189169685220597,0.17198993557843203,0.9459446456813732,0.0,-0.049871848306214564,-0.0
1 vs. 3,Gtf2a2,-1.0319396134705896,-0.042997483894607176,0.6879597423137241,0.0,-0.04958615838853264,-0.0
1 vs. 3,Morn3,-1.0749370973651977,-0.042997483894607176,0.7309572262083324,0.0,-0.046924782847258546,-0.0
1 vs. 3,Slc7a11,-1.1179345812598027,-0.042997483894607176,0.7739547101029405,0.0,-0.04611456103747197,-0.0
1 vs. 3,D630045M09Rik,-1.0319396134705896,-0.042997483894607176,0.7309572262083324,0.0,-0.04491670105080008,-0.0
1 vs. 3,Atp6v0a4,-0.9889421295759814,-0.042997483894607176,0.7309572262083324,0.0,-0.0438261312101314,-0.0
1 vs. 3,Limk2,-0.9889421295759814,-0.042997483894607176,0.8169521939975486,0.0,-0.04331334718445361,-0.0
1 vs. 3,Ccr9,-1.0749370973651977,-0.042997483894607176,0.7309572262083324,0.0,-0.0422322650659699,-0.0
1 vs. 3,Adam32,-0.902947161786765,-0.042997483894607176,0.8169521939975486,0.0,0.04195969188467324,0.0
1 vs. 3,Nup50,-1.203929549049022,-0.042997483894607176,0.8599496778921568,0.0,-0.03989213771764017,-0.0
1 vs. 3,Ptpla,-1.0319396134705896,-0.042997483894607176,0.7309572262083324,0.0,-0.03889908577853306,-0.0
1 vs. 3,Dnajc17,-1.0749370973651977,-0.042997483894607176,0.7309572262083324,0.0,-0.038293617783121216,-0.0
1 vs. 3,Fahd2a,-0.902947161786765,-0.042997483894607176,0.8169521939975486,0.0,0.0364510899097839,0.0
1 vs. 3,Dhx32,-0.8169521939975486,0.0,0.7739547101029405,0.0,0.03300438055411285,0.0
1 vs. 3,Mcf2l,-1.203929549049022,-0.042997483894607176,0.7739547101029405,0.0,-0.03225997928458616,-0.0
1 vs. 3,Prss35,-1.3759194846274516,0.3009823872622539,0.902947161786765,0.0,-0.031321839642601164,-0.0
1 vs. 3,Cdcp1,-0.8599496778921568,0.08599496778921469,0.8599496778921568,0.0,0.030178960714825124,0.0
1 vs. 3,Rfx5,-1.0319396134705896,-0.042997483894607176,0.7309572262083324,0.0,-0.028716464991021137,-0.0
1 vs. 3,Acot13,-0.9889421295759814,-0.042997483894607176,0.8169521939975486,0.0,-0.025658062338131084,-0.0
1 vs. 3,Tomm20,-1.2899245168382352,0.08599496778921469,1.203929549049019,0.0,-0.0208065703988105,-0.0
1 vs. 3,A130010J15Rik,-0.9889421295759814,-0.042997483894607176,0.988942129575978,0.0,0.020234326096728428,0.0
1 vs. 3,Irx5,-0.9459446456813732,0.0,0.7739547101029405,0.0,-0.018101139581049294,-0.0
1 vs. 3,Fam83h,-1.1609320651544106,0.3009823872622539,0.8599496778921568,0.0,-0.012277868980631327,-0.0
1 vs. 3,Abca2,-0.9459446456813732,-0.042997483894607176,0.7309572262083324,0.0,-0.008926204188059896,-0.0
1 vs. 3,Uqcrq,-0.9459446456813732,0.08599496778921469,1.1179345812598027,0.0,0.008872130505310096,0.0
1 vs. 3,Harbi1,-0.902947161786765,0.042997483894607176,0.988942129575978,0.0,0.007893815690884452,0.0
1 vs. 3,Snx15,-0.7309572262083324,0.0,0.5589672906298997,0.0,-0.004557128696410036,-0.0
1 vs. 3,Apex1,-0.9889421295759814,-0.042997483894607176,0.7739547101029405,0.0,0.003926108488368819,0.0
1 vs. 3,Mcin,-1.0319396134705896,-0.042997483894607176,0.7309572262083324,0.0,-0.0037920141255118,-0.0
1 vs. 3,Med8,-1.4189169685220597,0.3009823872622539,0.9459446456813732,0.0,-0.001377477594264912,-0.0
1 vs. 3,Pgs1,-0.9889421295759814,0.042997483894607176,0.8169521939975486,0.0,0.0013764820332342917,0.0
1 vs. 3,Bcl7b,-0.9459446456813732,-0.042997483894607176,0.7309572262083324,0.0,-5.259024066592835e-4,-0.0
1 vs. 3,Zcchc7,-1.2899245168382352,0.12899245168382184,0.988942129575978,0.0,0.0,0.0
1 vs. 3,Mrp63,-1.5909069041004893,0.08599496778921469,1.5909069041004893,0.0,0.0,0.0
1 vs. 3,Psma3,-1.0319396134705896,0.08599496778921469,0.8599496778921568,0.0,0.0,0.0
1 vs. 3,Nsa2,-0.8169521939975486,-0.042997483894607176,0.8169521939975486,0.0,0.0,0.0
1 vs. 3,Galnt2,-1.1179345812598027,0.08599496778921469,0.902947161786765,0.0,0.0,0.0
1 vs. 3,Appbp2,-1.1609320651544106,-0.042997483894607176,0.7309572262083324,0.0,0.0,0.0
1 vs. 3,Sema4b,-1.0749370973651977,0.08599496778921469,0.8599496778921568,0.0,0.0,0.0
1 vs. 3,Cdc73,-1.246927032943627,0.08599496778921469,0.9459446456813732,0.0,0.0,0.0
1 vs. 3,Cnot10,-1.246927032943627,0.0,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Armc10,-1.4189169685220597,0.08599496778921469,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Nme3,-1.1179345812598027,-0.042997483894607176,0.8169521939975486,0.0,0.0,0.0
1 vs. 3,Ccdc43,-1.0749370973651977,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Mrpl48,-0.9459446456813732,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Nudcd1,-0.9889421295759814,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Fam126a,-0.8599496778921568,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Lmbrd1,-0.902947161786765,0.0,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Fbxo9,-0.9889421295759814,-0.042997483894607176,0.7309572262083324,0.0,0.0,0.0
1 vs. 3,Mcm3ap,-0.902947161786765,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Camk2n1,-0.902947161786765,-0.042997483894607176,0.8599496778921568,0.0,0.0,0.0
1 vs. 3,Dync2li1,-1.0319396134705896,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,H2-T24,-1.0319396134705896,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,9030624J02Rik,-0.9889421295759814,-0.042997483894607176,0.8169521939975486,0.0,0.0,0.0
1 vs. 3,Ifi35,-0.902947161786765,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Sycp3,-0.902947161786765,-0.042997483894607176,0.8599496778921568,0.0,0.0,0.0
1 vs. 3,Dnahc11,-0.9459446456813732,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Dleu2,-0.9889421295759814,-0.042997483894607176,0.7309572262083324,0.0,0.0,0.0
1 vs. 3,Acaa1b,-1.0319396134705896,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Trappc3,-0.9889421295759814,-0.042997483894607176,0.8169521939975486,0.0,0.0,0.0
1 vs. 3,Tatdn3,-0.9889421295759814,-0.042997483894607176,0.8169521939975486,0.0,0.0,0.0
1 vs. 3,Tle2,-0.902947161786765,-0.042997483894607176,0.8169521939975486,0.0,0.0,0.0
1 vs. 3,Pomt1,-0.9459446456813732,-0.042997483894607176,0.8169521939975486,0.0,0.0,0.0
1 vs. 3,Sufu,-0.9459446456813732,-0.042997483894607176,0.7309572262083324,0.0,0.0,0.0
1 vs. 3,Sh2b2,-0.9889421295759814,-0.042997483894607176,0.7309572262083324,0.0,0.0,0.0
1 vs. 3,Serpinb1a,-1.1609320651544106,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Lancl3,-1.0319396134705896,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Snord69,-1.0319396134705896,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
1 vs. 3,Trat1,-0.9459446456813732,-0.042997483894607176,0.7739547101029405,0.0,0.0,0.0
2 vs. 3,Fam60a,3.6362362576323917,4.6087180474643334,5.158381667804106,3.6362362576323917,7.16081298187283,6.360655273699501
2 vs. 3,Rnase4,-5.581199837296241,-4.270463511870611,-3.213418088140266,-3.213418088140266,-7.160543300261233,-6.360655273699501
2 vs. 3,Arhgdia,1.9872453966130565,2.9174453694957676,3.7630817084800623,1.9872453966130565,5.226234511241116,4.182494338479794
2 vs. 3,Ube2n,1.6912726779685583,2.832881735597341,3.8899271593276987,1.6912726779685583,5.0987375592229816,4.092141458468358
2 vs. 3,Peg3,1.9026817627146326,3.2979817220386964,4.397308962718249,1.9026817627146326,4.972926207009292,3.9904438197013214
2 vs. 3,Ccdc50,1.4798635932224906,2.6214726508512696,3.213418088140266,1.4798635932224906,4.616804448690549,3.594716394770559
2 vs. 3,Srpk2,1.1838908745779924,2.0295272135622735,2.8751635525465544,1.1838908745779924,4.280516290690161,3.2090250592788916
2 vs. 3,Rpl7l1,1.4798635932224906,2.536909016952839,3.2979817220386964,1.4798635932224906,4.238504345090046,3.1933474058054596
2 vs. 3,Rc3h2,1.0993272406795656,2.156372664409914,3.086572637292622,1.0993272406795656,4.179363227767361,3.1515549661265787
2 vs. 3,Zfp62,1.0993272406795656,2.156372664409914,2.9597271864449812,1.0993272406795656,3.90864178512282,2.840555571934778
2 vs. 3,Gmfb,1.2261726915272062,2.536909016952839,3.4671089898355634,1.2261726915272062,3.881646616618093,2.840555571934778
2 vs. 3,Surf4,1.268454508476423,2.6214726508512696,3.593954440683201,1.268454508476423,3.871688415663183,2.840555571934778
2 vs. 3,Csnk1g1,0.930199972882708,1.944963579663846,2.790599918648124,0.930199972882708,3.7562961880070307,2.714751037477882
2 vs. 3,Dlg1,0.7187908881366403,1.7758363118669889,2.5791908339020564,0.7187908881366403,3.4556423316079887,2.355691769043117
2 vs. 3,Eif4b,1.0570454237303486,2.0295272135622735,3.128854454241839,1.0570454237303486,3.448519781465301,2.355691769043117
2 vs. 3,Fmr1,0.7610727050858505,1.6912726779685583,2.4523453830544124,0.7610727050858505,3.43529139846729,2.355691769043117
2 vs. 3,Slc39a1,0.8033545220350673,1.9026817627146326,2.832881735597341,0.8033545220350673,3.4189639466583372,2.355691769043117
2 vs. 3,Hbp1,0.6765090711874233,1.7758363118669889,3.002009003394195,0.6765090711874233,3.3595581792783555,2.300369341433788
2 vs. 3,Pcbp1,0.7610727050858505,2.071809030511487,2.790599918648124,0.7610727050858505,3.3479089546971665,2.300369341433788
2 vs. 3,Cuedc2,0.7187908881366403,1.6489908610193482,2.536909016952839,0.7187908881366403,3.328024703065255,2.2926870678449127
2 vs. 3,Echs1,0.7610727050858505,1.7758363118669889,2.832881735597341,0.7610727050858505,3.297419802894024,2.2695854592046305
2 vs. 3,Ankrd10,0.7187908881366403,1.6067090440701313,2.536909016952839,0.7187908881366403,3.2722558997625755,2.254060891939798
2 vs. 3,Chchd1,0.6342272542382098,1.5644272271209176,2.410063566105199,0.6342272542382098,3.2603246547523224,2.254060891939798
2 vs. 3,Mtf2,0.7187908881366403,2.156372664409914,3.002009003394195,0.7187908881366403,3.1840642232396856,2.166739176625069
2 vs. 3,Jun,0.46509998644135564,1.4375817762732772,2.494627200003629,0.46509998644135564,3.015349019198355,1.948654161098121
2 vs. 3,Rbm47,0.5919454372889962,1.7758363118669889,3.4671089898355634,0.5919454372889962,2.9929248379952305,1.9350425974726386
2 vs. 3,Orc4,0.46509998644135564,1.3952999593240636,2.283218115257558,0.46509998644135564,2.982270184602698,1.9350425974726386
2 vs. 3,Cldn7,0.46509998644135564,1.6489908610193482,2.536909016952839,0.46509998644135564,2.9057343990699454,1.8423279212566672
2 vs. 3,Ctdsp2,0.46509998644135564,2.240936298308341,2.832881735597341,0.46509998644135564,2.8849207757821467,1.828316274875101
2 vs. 3,Tax1bp1,0.46509998644135564,1.5221454101717042,2.536909016952839,0.46509998644135564,2.86179369214042,1.8105631388516565
2 vs. 3,Clic6,0.5073818033905692,2.0295272135622735,2.9174453694957676,0.5073818033905692,2.8153996067073876,1.7590136732977935
2 vs. 3,Hectd1,0.46509998644135564,2.071809030511487,2.706036284749697,0.46509998644135564,2.7894652691659876,1.738905568631473
2 vs. 3,Srsf1,0.5073818033905692,1.6912726779685583,3.128854454241839,0.5073818033905692,2.781226694451608,1.738905568631473
2 vs. 3,Kif20b,0.46509998644135564,1.3952999593240636,2.3677817491559883,0.46509998644135564,2.769085783198259,1.7354145735141064
2 vs. 3,Lrrc41,0.5919454372889962,1.860399945765416,2.706036284749697,0.5919454372889962,2.7127053081936676,1.6678890608967307
2 vs. 3,Ppp3ca,0.33825453559371166,1.4798635932224906,2.283218115257558,0.33825453559371166,2.6766170617673577,1.6396566599462696
2 vs. 3,Actn1,0.42281816949214207,1.860399945765416,3.171136271191052,0.42281816949214207,2.672463562230018,1.6396566599462696
2 vs. 3,Arhgef12,0.42281816949214207,1.6489908610193482,2.790599918648124,0.42281816949214207,2.6581473247502445,1.6396566599462696
2 vs. 3,Nxf1,0.2959727186444988,1.5221454101717042,2.410063566105199,0.2959727186444988,2.649027977687213,1.6396566599462696
2 vs. 3,Ddb1,0.33825453559371166,1.35301814237485,2.410063566105199,0.33825453559371166,2.6484522976490865,1.6396566599462696
2 vs. 3,Tomm20,0.2959727186444988,1.141609057628779,2.198654481359131,0.2959727186444988,2.6276639672024893,1.6263019853507241
2 vs. 3,Tk1,0.5919454372889962,1.6489908610193482,2.5791908339020564,0.5919454372889962,2.622591778120149,1.6263019853507241
2 vs. 3,6820431F20Rik,0.2959727186444988,1.1838908745779924,2.0295272135622735,0.2959727186444988,2.6139327182491603,1.6253992647913535
2 vs. 3,Psma1,0.2959727186444988,1.3952999593240636,2.4523453830544124,0.2959727186444988,2.5960132466153456,1.611029857361701
2 vs. 3,Sema3c,0.46509998644135564,1.4375817762732772,2.3254999322067715,0.46509998644135564,2.549777938229429,1.5643031920784594
2 vs. 3,Esco1,0.7610727050858505,1.944963579663846,2.706036284749697,0.7610727050858505,2.5410009091229258,1.5643031920784594
2 vs. 3,Chordc1,0.33825453559371166,1.3107363254256332,2.1140908474607003,0.33825453559371166,2.5365685249744043,1.5643031920784594
2 vs. 3,Dot1l,0.2959727186444988,1.0993272406795656,1.9026817627146326,0.2959727186444988,2.5331687290691067,1.5643031920784594
2 vs. 3,Pin1,0.21140908474606873,1.268454508476423,2.156372664409914,0.21140908474606873,2.465672899960269,1.4774796931523682
2 vs. 3,Igf1,0.5919454372889962,2.4523453830544124,4.312745328819834,0.5919454372889962,2.3917949389156634,1.3797550750324097
2 vs. 3,Ubr4,0.16912726779685683,1.0570454237303486,1.944963579663846,0.16912726779685683,2.3179187214024775,1.2840099152944222
2 vs. 3,Eif3i,0.12684545084764196,1.35301814237485,2.283218115257558,0.12684545084764196,2.31322261938985,1.2840099152944222
2 vs. 3,Ttc4,0.21140908474606873,1.35301814237485,2.283218115257558,0.21140908474606873,2.301804435118578,1.2776318163603473
2 vs. 3,Pias2,0.2536909016952839,1.944963579663846,3.128854454241839,0.2536909016952839,2.291392418218267,1.2726144568392153
2 vs. 3,Otud6b,0.16912726779685683,1.4798635932224906,2.706036284749697,0.16912726779685683,2.2763579168313584,1.269235164527993
2 vs. 3,Hdlbp,0.16912726779685683,1.3952999593240636,2.3254999322067715,0.16912726779685683,2.275298878028603,1.269235164527993
2 vs. 3,Smarce1,0.12684545084764196,1.0993272406795656,2.8751635525465544,0.12684545084764196,2.250638847952325,1.2488282708917602
2 vs. 3,Bnip3,0.21140908474606873,1.5221454101717042,2.410063566105199,0.21140908474606873,2.2482471384147416,1.2488282708917602
2 vs. 3,Uchl5,0.12684545084764196,1.0147636067811383,1.9872453966130565,0.12684545084764196,2.2388751261966093,1.2446658712080467
2 vs. 3,Capn2,0.12684545084764196,0.8879181559334944,1.6912726779685583,0.12684545084764196,2.2229561821253814,1.235592920069432
2 vs. 3,1110057K04Rik,0.2536909016952839,1.4798635932224906,2.198654481359131,0.2536909016952839,2.2176076278386905,1.235592920069432
2 vs. 3,Snhg6,0.12684545084764196,1.0993272406795656,1.9872453966130565,0.12684545084764196,2.213551746992071,1.235592920069432
2 vs. 3,Cox4i1,0.12684545084764196,1.141609057628779,2.071809030511487,0.12684545084764196,2.200707503060276,1.2257531936446262
2 vs. 3,Fuca2,0.16912726779685683,1.6912726779685583,2.7483181016989136,0.16912726779685683,2.1941357648559965,1.2251654299298258
2 vs. 3,Usp15,0.12684545084764196,1.3107363254256332,2.3254999322067715,0.12684545084764196,2.138187608181759,1.1503209866329336
2 vs. 3,Rnf167,0.12684545084764196,2.663754467800483,3.5516726237339777,0.12684545084764196,2.112224049977921,1.1262368428246072
2 vs. 3,Rpl10a,0.04228181694921487,0.9724817898319215,1.944963579663846,0.04228181694921487,2.110111559157561,1.1262368428246072
2 vs. 3,Pdxdc1,0.04228181694921487,1.0993272406795656,2.1140908474607003,0.04228181694921487,2.0854982015829893,1.1052027316005808
2 vs. 3,Crbn,0.08456363389842708,1.0993272406795656,2.0295272135622735,0.08456363389842708,2.0809230982539133,1.1052027316005808
2 vs. 3,Usp48,0.08456363389842708,1.733554494917775,2.5791908339020564,0.08456363389842708,2.077591056014759,1.1052027316005808
2 vs. 3,Cct3,0.04228181694921487,1.0570454237303486,2.5791908339020564,0.04228181694921487,2.0702278855868967,1.1052027316005808
2 vs. 3,Htt,0.04228181694921487,1.0147636067811383,2.0295272135622735,0.04228181694921487,2.062569880373914,1.1052027316005808
2 vs. 3,Fosb,0.08456363389842708,1.8181181288162058,2.663754467800483,0.08456363389842708,2.061194626141486,1.1052027316005808
2 vs. 3,Med8,0.04228181694921487,1.0147636067811383,1.860399945765416,0.04228181694921487,2.0334642033037396,1.0720605113675403
2 vs. 3,Zmiz1,0.04228181694921487,1.0147636067811383,1.860399945765416,0.04228181694921487,2.028061926726474,1.0720605113675403
2 vs. 3,Msantd4,0.04228181694921487,1.3952999593240636,2.240936298308341,0.04228181694921487,2.011051052391896,1.0546632349618266
2 vs. 3,Mrps33,0.0,1.0147636067811383,2.071809030511487,0.0,1.9929628796426269,1.0355215612838888
2 vs. 3,Phf20,0.0,1.3107363254256332,1.9026817627146326,0.0,1.9659217375790439,1.0037416854318582
2 vs. 3,Mrp63,0.0,1.3107363254256332,2.283218115257558,0.0,1.9601126994376727,1.0037416854318582
2 vs. 3,F2r,-0.04228181694921487,1.3952999593240636,2.240936298308341,0.0,1.9558697280518569,1.0037416854318582
2 vs. 3,Psma3,-0.04228181694921487,1.0147636067811383,1.9026817627146326,0.0,1.9299648640560196,0.9793385927627325
2 vs. 3,Gprasp1,-0.04228181694921487,1.0147636067811383,1.944963579663846,0.0,1.9292834430256796,0.9793385927627325
2 vs. 3,Mut,-0.04228181694921487,1.4798635932224906,2.1140908474607003,0.0,1.913639193726734,0.9634156078284809
2 vs. 3,Rpl10,-0.04228181694921487,0.9724817898319215,2.3677817491559883,0.0,1.9010343741114781,0.9557081826290192
2 vs. 3,Gtf2a2,-0.04228181694921487,1.0147636067811383,1.7758363118669889,0.0,1.8982181805075458,0.9557081826290192
2 vs. 3,Fam101b,-0.08456363389842708,1.0570454237303486,2.071809030511487,0.0,1.878871806031509,0.9338903414522112
2 vs. 3,Mbnl2,-0.08456363389842708,1.0993272406795656,2.156372664409914,0.0,1.8540315439710324,0.9034425306013475
2 vs. 3,Grpel2,-0.08456363389842708,1.0147636067811383,2.1140908474607003,0.0,1.837712507266996,0.8860411742466221
2 vs. 3,Ehmt1,-0.12684545084764196,1.9026817627146326,2.7483181016989136,0.0,1.806749603211011,0.8456280373761121
2 vs. 3,Entpd7,-0.12684545084764196,0.8033545220350673,1.944963579663846,0.0,1.7797812943112783,0.8111360315724867
2 vs. 3,Ccdc43,-0.21140908474606873,1.0993272406795656,1.944963579663846,0.0,1.714003276882926,0.7200277773058413
2 vs. 3,Fosl2,-0.16912726779685683,0.8456363389842808,1.6067090440701313,0.0,1.7081479918506335,0.7200277773058413
2 vs. 3,Amer1,-0.2536909016952839,0.7610727050858505,1.944963579663846,0.0,1.702786205113274,0.7200277773058413
2 vs. 3,Tmx3,-0.16912726779685683,1.0147636067811383,1.9026817627146326,0.0,1.7025971493798244,0.7200277773058413
2 vs. 3,Col1a2,-0.5496636203397828,1.7758363118669889,2.7483181016989136,0.0,1.6924878741371692,0.7117902273412148
2 vs. 3,Galm,-0.2536909016952839,1.3107363254256332,2.1140908474607003,0.0,1.6856224155445856,0.7087461412915965
2 vs. 3,Dcaf11,-0.2536909016952839,0.930199972882708,1.8181181288162058,0.0,1.6143413011344099,0.5996658529349158
2 vs. 3,Dock7,-0.2536909016952839,0.8879181559334944,1.7758363118669889,0.0,1.60376244193356,0.5939608747364665
2 vs. 3,Bag3,-0.2959727186444988,0.8879181559334944,1.860399945765416,0.0,1.6008841544065888,0.5939608747364665
2 vs. 3,Sri,-0.2536909016952839,1.0147636067811383,1.860399945765416,0.0,1.5669048221890363,0.5521146085704668
2 vs. 3,Psmd10,-0.33825453559371166,1.1838908745779924,2.1140908474607003,0.0,1.566055150858107,0.5521146085704668
2 vs. 3,Os9,-0.2959727186444988,1.0147636067811383,1.860399945765416,0.0,1.551121316197941,0.5351981977190714
2 vs. 3,Nme3,-0.2959727186444988,1.0147636067811383,1.733554494917775,0.0,1.5420576326684499,0.5345432844982914
2 vs. 3,Uqcrq,-0.2536909016952839,0.8456363389842808,1.6489908610193482,0.0,1.5409174927164884,0.5345432844982914
2 vs. 3,Syngr2,-0.42281816949214207,0.8456363389842808,2.071809030511487,0.0,1.522222181598697,0.5163588108425496
2 vs. 3,Tmem106c,-0.2959727186444988,0.8879181559334944,1.733554494917775,0.0,1.516727526248047,0.5163588108425496
2 vs. 3,Tjp1,-0.2959727186444988,1.0147636067811383,2.283218115257558,0.0,1.5156842218653959,0.5163588108425496
2 vs. 3,Zcchc7,-0.33825453559371166,0.9724817898319215,2.1140908474607003,0.0,1.4874859402068488,0.48051864138825057
2 vs. 3,Utp15,-0.2959727186444988,0.6765090711874233,1.6912726779685583,0.0,1.481861660021117,0.48051864138825057
2 vs. 3,Armc10,-0.42281816949214207,1.3107363254256332,2.0295272135622735,0.0,1.4803161200131079,0.48051864138825057
2 vs. 3,Krt19,-0.3805363525429252,1.0147636067811383,2.5791908339020564,0.0,1.4654094018707255,0.4631108304504119
2 vs. 3,Cabin1,-0.3805363525429252,0.8879181559334944,1.6912726779685583,0.0,1.4451066182607377,0.4362922095170197
2 vs. 3,Pqlc1,-0.5496636203397828,1.6067090440701313,2.4523453830544124,0.0,1.398914104620985,0.3636751121173918
2 vs. 3,Mboat1,-0.3805363525429252,1.0147636067811383,2.0295272135622735,0.0,1.3665311986632485,0.3141761439050352
2 vs. 3,Cep55,-0.3805363525429252,0.8456363389842808,1.9872453966130565,0.0,1.3380702181978503,0.2709795894069542
2 vs. 3,Msl1,-0.5496636203397828,1.0147636067811383,2.0295272135622735,0.0,1.3195688027608319,0.24620174073627202
2 vs. 3,Mlf2,-0.3805363525429252,0.7610727050858505,1.6489908610193482,0.0,1.3150499971815848,0.24620174073627202
2 vs. 3,2510002D24Rik,-0.46509998644135564,1.0147636067811383,1.7758363118669889,0.0,1.2993037980968531,0.22580302430872412
2 vs. 3,Dynll2,-0.42281816949214207,1.0147636067811383,1.733554494917775,0.0,1.2719940993695271,0.18335725421225627
2 vs. 3,Pdgfc,-0.46509998644135564,0.7610727050858505,1.9026817627146326,0.0,1.2576590407246637,0.16516656614242067
2 vs. 3,Dhx32,-0.46509998644135564,1.0147636067811383,1.733554494917775,0.0,1.2461355398331606,0.1522546242632163
2 vs. 3,Prrg1,-0.46509998644135564,1.0147636067811383,1.9026817627146326,0.0,1.2356325575105582,0.1412339183870487
2 vs. 3,P4hb,-0.2959727186444988,0.46509998644135564,1.4375817762732772,0.0,1.1959337621118626,0.09093854891175904
2 vs. 3,Appbp2,-0.42281816949214207,0.2959727186444988,1.6489908610193482,0.0,1.17641623655065,0.09093854891175904
2 vs. 3,Cnot10,-0.46509998644135564,0.8456363389842808,1.5221454101717042,0.0,1.1751750538519283,0.09093854891175904
2 vs. 3,Sil1,-0.5496636203397828,0.8456363389842808,1.5644272271209176,0.0,1.1696864842004906,0.09093854891175904
2 vs. 3,Kdm5d,-0.46509998644135564,0.8456363389842808,1.860399945765416,0.0,1.1571887434907546,0.09093854891175904
2 vs. 3,Cytip,-1.860399945765416,-0.5073818033905692,0.42281816949214207,0.0,-1.1078404747974155,-0.09093854891175904
2 vs. 3,Plk1,-0.46509998644135564,0.8456363389842808,1.8181181288162058,0.0,1.0958604622871118,0.09093854891175904
2 vs. 3,Galnt2,-0.5496636203397828,0.6342272542382098,1.860399945765416,0.0,1.0816495762621385,0.09093854891175904
2 vs. 3,Nudcd1,-0.42281816949214207,0.5919454372889962,1.944963579663846,0.0,1.0755245340834068,0.09093854891175904
2 vs. 3,AA986860,-1.944963579663846,-1.0570454237303486,0.6342272542382098,0.0,-1.070369655062884,-0.09093854891175904
2 vs. 3,Dicer1,-0.46509998644135564,0.8456363389842808,1.733554494917775,0.0,1.056217006867497,0.09093854891175904
2 vs. 3,Pdlim1,-0.5496636203397828,0.8456363389842808,1.6489908610193482,0.0,1.042235949783789,0.09093854891175904
2 vs. 3,Fbxo9,-0.5073818033905692,0.5919454372889962,1.6067090440701313,0.0,1.0402038240655807,0.09093854891175904
2 vs. 3,Nup50,-0.930199972882708,1.3107363254256332,2.240936298308341,0.0,1.031412876551845,0.09093854891175904
2 vs. 3,Zc4h2,-0.46509998644135564,0.7610727050858505,1.5644272271209176,0.0,1.017555967354847,0.09093854891175904
